Name;Sex;Age;Length/Orientation;Grasp;Repetition;Position;Overshoot;MovementTime - 2016-04-23T21:56:50.247+02:00
Honeybear;Female;25;large-tilted;2H;15;U;1;1917
Honeybear;Female;25;large-tilted;2H;16;D;1;2479
Honeybear;Female;25;small-tilted;2H;1;D;4;6194
Honeybear;Female;25;small-tilted;2H;2;U;0;1419
Honeybear;Female;25;small-tilted;2H;3;D;1;2485
Honeybear;Female;25;small-tilted;2H;4;U;0;1309
Honeybear;Female;25;small-tilted;2H;5;D;3;4607
Honeybear;Female;25;small-tilted;2H;6;U;1;2407
Honeybear;Female;25;small-tilted;2H;7;D;3;2408
Honeybear;Female;25;small-tilted;2H;8;U;1;2100
Honeybear;Female;25;small-tilted;2H;9;D;0;1309
Honeybear;Female;25;small-tilted;2H;10;U;0;1271
Honeybear;Female;25;small-tilted;2H;11;D;3;4226
Honeybear;Female;25;small-tilted;2H;12;U;1;1802
Honeybear;Female;25;small-tilted;2H;13;D;0;1690
Honeybear;Female;25;small-tilted;2H;14;U;1;2707
Honeybear;Female;25;small-tilted;2H;15;D;0;2218
Honeybear;Female;25;small-tilted;2H;16;U;0;1498
Honeybear;Female;25;small-vertical;2H;1;U;0;1537
Honeybear;Female;25;small-vertical;2H;2;D;0;1494
Honeybear;Female;25;small-vertical;2H;3;U;1;2297
Honeybear;Female;25;small-vertical;2H;4;D;1;2402
Honeybear;Female;25;small-vertical;2H;5;U;1;3696
Honeybear;Female;25;small-vertical;2H;6;D;0;1502
Honeybear;Female;25;small-vertical;2H;7;U;1;1720
Honeybear;Female;25;small-vertical;2H;8;D;1;2904
Honeybear;Female;25;small-vertical;2H;9;U;0;2403
Honeybear;Female;25;small-vertical;2H;10;D;1;2411
Honeybear;Female;25;small-vertical;2H;11;U;0;1800
Honeybear;Female;25;small-vertical;2H;12;D;2;4488
Honeybear;Female;25;small-vertical;2H;13;U;0;1499
Honeybear;Female;25;small-vertical;2H;14;D;1;2220
Honeybear;Female;25;small-vertical;2H;15;U;2;4720
Honeybear;Female;25;small-vertical;2H;16;D;1;2482
Finish time - 2016-04-23T22:10:41.493+02:00
