Name;Sex;Age;Length/Orientation;Grasp;Repetition;Movement;Position;MovementTime - 2016-06-01T14:05:06.666+02:00
alguien;Male;24;verylarge-vertical;1H;1;D;55;0.026
alguien;Male;24;verylarge-vertical;1H;1;D;55;0.047
alguien;Male;24;verylarge-vertical;1H;1;D;55;0.071
alguien;Male;24;verylarge-vertical;1H;1;D;55;0.093
alguien;Male;24;verylarge-vertical;1H;1;D;55;0.119
alguien;Male;24;verylarge-vertical;1H;1;D;55;0.142
alguien;Male;24;verylarge-vertical;1H;1;D;55;0.164
alguien;Male;24;verylarge-vertical;1H;1;D;56;0.191
alguien;Male;24;verylarge-vertical;1H;1;D;56;0.211
alguien;Male;24;verylarge-vertical;1H;1;D;56;0.235
alguien;Male;24;verylarge-vertical;1H;1;D;56;0.258
alguien;Male;24;verylarge-vertical;1H;1;D;60;0.283
alguien;Male;24;verylarge-vertical;1H;1;D;60;0.308
alguien;Male;24;verylarge-vertical;1H;1;D;60;0.329
alguien;Male;24;verylarge-vertical;1H;1;D;60;0.354
alguien;Male;24;verylarge-vertical;1H;1;D;272;0.376
alguien;Male;24;verylarge-vertical;1H;1;D;272;0.402
alguien;Male;24;verylarge-vertical;1H;1;D;272;0.425
alguien;Male;24;verylarge-vertical;1H;1;D;272;0.447
alguien;Male;24;verylarge-vertical;1H;1;D;272;0.471
alguien;Male;24;verylarge-vertical;1H;1;D;587;0.493
alguien;Male;24;verylarge-vertical;1H;1;D;587;0.517
alguien;Male;24;verylarge-vertical;1H;1;D;587;0.54
alguien;Male;24;verylarge-vertical;1H;1;D;587;0.566
alguien;Male;24;verylarge-vertical;1H;1;D;720;0.587
alguien;Male;24;verylarge-vertical;1H;1;D;720;0.61
alguien;Male;24;verylarge-vertical;1H;1;D;720;0.634
alguien;Male;24;verylarge-vertical;1H;1;D;720;0.66
alguien;Male;24;verylarge-vertical;1H;1;D;767;0.682
alguien;Male;24;verylarge-vertical;1H;1;D;767;0.706
alguien;Male;24;verylarge-vertical;1H;1;D;767;0.729
alguien;Male;24;verylarge-vertical;1H;1;D;767;0.752
alguien;Male;24;verylarge-vertical;1H;1;D;790;0.777
alguien;Male;24;verylarge-vertical;1H;1;D;790;0.8
alguien;Male;24;verylarge-vertical;1H;1;D;790;0.823
alguien;Male;24;verylarge-vertical;1H;1;D;790;0.846
alguien;Male;24;verylarge-vertical;1H;1;D;790;0.868
alguien;Male;24;verylarge-vertical;1H;1;D;793;0.894
alguien;Male;24;verylarge-vertical;1H;1;D;793;0.918
alguien;Male;24;verylarge-vertical;1H;1;D;793;0.939
alguien;Male;24;verylarge-vertical;1H;1;D;793;0.964
alguien;Male;24;verylarge-vertical;1H;1;D;794;0.985
alguien;Male;24;verylarge-vertical;1H;1;D;794;1.01
alguien;Male;24;verylarge-vertical;1H;1;D;794;1.032
alguien;Male;24;verylarge-vertical;1H;1;D;794;1.058
alguien;Male;24;verylarge-vertical;1H;1;D;781;1.081
alguien;Male;24;verylarge-vertical;1H;1;D;781;1.105
alguien;Male;24;verylarge-vertical;1H;1;D;781;1.127
alguien;Male;24;verylarge-vertical;1H;1;D;781;1.15
alguien;Male;24;verylarge-vertical;1H;1;D;765;1.176
alguien;Male;24;verylarge-vertical;1H;1;D;765;1.199
alguien;Male;24;verylarge-vertical;1H;1;D;765;1.221
alguien;Male;24;verylarge-vertical;1H;1;D;765;1.244
alguien;Male;24;verylarge-vertical;1H;1;D;765;1.271
alguien;Male;24;verylarge-vertical;1H;1;D;767;1.293
alguien;Male;24;verylarge-vertical;1H;1;D;767;1.315
alguien;Male;24;verylarge-vertical;1H;1;D;767;1.341
alguien;Male;24;verylarge-vertical;1H;1;D;767;1.361
alguien;Male;24;verylarge-vertical;1H;1;D;767;1.386
alguien;Male;24;verylarge-vertical;1H;1;D;767;1.409
alguien;Male;24;verylarge-vertical;1H;1;D;767;1.434
alguien;Male;24;verylarge-vertical;1H;1;D;767;1.458
alguien;Male;24;verylarge-vertical;1H;1;D;767;1.48
alguien;Male;24;verylarge-vertical;1H;1;D;767;1.503
alguien;Male;24;verylarge-vertical;1H;1;D;767;1.528
alguien;Male;24;verylarge-vertical;1H;1;D;767;1.55
alguien;Male;24;verylarge-vertical;1H;1;D;767;1.573
alguien;Male;24;verylarge-vertical;1H;1;D;767;1.599
alguien;Male;24;verylarge-vertical;1H;1;D;767;1.622
alguien;Male;24;verylarge-vertical;1H;1;D;767;1.644
alguien;Male;24;verylarge-vertical;1H;1;D;767;1.668
alguien;Male;24;verylarge-vertical;1H;1;D;767;1.693
alguien;Male;24;verylarge-vertical;1H;1;D;767;1.713
alguien;Male;24;verylarge-vertical;1H;1;D;767;1.741
alguien;Male;24;verylarge-vertical;1H;1;D;767;1.761
alguien;Male;24;verylarge-vertical;1H;1;D;767;1.786
alguien;Male;24;verylarge-vertical;1H;1;D;767;1.807
alguien;Male;24;verylarge-vertical;1H;1;D;767;1.831
alguien;Male;24;verylarge-vertical;1H;1;D;767;1.855
alguien;Male;24;verylarge-vertical;1H;1;D;767;1.879
alguien;Male;24;verylarge-vertical;1H;1;D;767;1.903
alguien;Male;24;verylarge-vertical;1H;1;D;767;1.928
alguien;Male;24;verylarge-vertical;1H;1;D;767;1.95
alguien;Male;24;verylarge-vertical;1H;1;D;767;1.974
alguien;Male;24;verylarge-vertical;1H;1;D;767;1.995
alguien;Male;24;verylarge-vertical;1H;1;D;767;2.018
alguien;Male;24;verylarge-vertical;1H;1;D;767;2.044
alguien;Male;24;verylarge-vertical;1H;1;D;767;2.066
alguien;Male;24;verylarge-vertical;1H;1;D;767;2.093
alguien;Male;24;verylarge-vertical;1H;2;U;767;0.02
alguien;Male;24;verylarge-vertical;1H;2;U;767;0.043
alguien;Male;24;verylarge-vertical;1H;2;U;767;0.067
alguien;Male;24;verylarge-vertical;1H;2;U;768;0.092
alguien;Male;24;verylarge-vertical;1H;2;U;768;0.116
alguien;Male;24;verylarge-vertical;1H;2;U;768;0.137
alguien;Male;24;verylarge-vertical;1H;2;U;768;0.16
alguien;Male;24;verylarge-vertical;1H;2;U;768;0.186
alguien;Male;24;verylarge-vertical;1H;2;U;768;0.208
alguien;Male;24;verylarge-vertical;1H;2;U;768;0.235
alguien;Male;24;verylarge-vertical;1H;2;U;768;0.253
